id,left,top,right,bottom,image,valid,user,origin_source_id,,
1894,0.14,0.4352,0.69,0.9785,cropped-images-dev/LZONYL0ALYA_1.jpg,NULL,NULL,13268,NULL,NULL
1895,0.11,0.0885,0.7,0.9685,cropped-images-dev/3D8E7KWKDGA_1.jpg,NULL,NULL,13269,NULL,NULL
1896,0.0867,0.1852,0.9533,0.8519,cropped-images-dev/MX8V8DZ9MOI_1.jpg,NULL,NULL,13270,NULL,NULL
1897,0.04,0.0452,0.95,0.9852,cropped-images-dev/USLW4M9XNHQ_1.jpg,NULL,NULL,13271,NULL,NULL
1898,0.1933,0.1552,0.8033,0.9319,cropped-images-dev/FKO6G1JWVDE_1.jpg,NULL,NULL,13272,NULL,NULL
1899,0.0767,0.0219,0.9133,0.9919,cropped-images-dev/01RN6QFUKBL_1.jpg,NULL,NULL,13273,NULL,NULL
1900,0.26,0.2885,0.6667,0.7185,cropped-images-dev/IU0H5HEERFA_1.jpg,NULL,NULL,13274,NULL,NULL
1901,0.08,0.1119,0.83,0.8885,cropped-images-dev/GFEDO3IAZTN_1.jpg,NULL,NULL,13275,NULL,NULL
1902,0.02,0.1019,0.9067,0.9752,cropped-images-dev/MN3LEMFTFAB_1.jpg,NULL,NULL,13276,NULL,NULL
1903,0.18,0.2519,0.8167,0.7452,cropped-images-dev/68DQKSQA1RX_1.jpg,NULL,NULL,13277,NULL,NULL
1904,0.2,0.0219,0.7767,0.9752,cropped-images-dev/1T7S539RCSG_1.jpg,NULL,NULL,13278,NULL,NULL
1905,0.0767,0.0152,0.92,0.9919,cropped-images-dev/G95VVINX2GG_1.jpg,NULL,NULL,13279,NULL,NULL
1906,0.16,0.0085,0.7733,0.9519,cropped-images-dev/MNGQMGKVXGX_1.jpg,NULL,NULL,13280,NULL,NULL
1907,0.15,0.0152,0.8033,1,cropped-images-dev/RYWH53KHEKA_1.jpg,NULL,NULL,13281,NULL,NULL
1908,0.02,0.2585,1,0.8519,cropped-images-dev/4L4P5G0TTVU_1.jpg,NULL,NULL,13282,NULL,NULL
1909,0.0533,0.1819,0.9167,0.8019,cropped-images-dev/H1S6J0SZCBJ_1.jpg,NULL,NULL,13283,NULL,NULL
1910,0.1367,0.0085,0.8367,0.9919,cropped-images-dev/TZODG1JSQOX_1.jpg,NULL,NULL,13284,NULL,NULL
1911,0.0867,0.1952,0.9233,0.8419,cropped-images-dev/JQJPXC0TJBS_1.jpg,NULL,NULL,13285,NULL,NULL
1912,0.1033,0.1319,0.82,0.8752,cropped-images-dev/ON1LBKZ2CNS_1.jpg,NULL,NULL,13286,NULL,NULL
1913,0.1533,0.0219,0.8167,1,cropped-images-dev/UOJNV32WRBJ_1.jpg,NULL,NULL,13287,NULL,NULL
1914,0.1667,0.1219,0.9,0.9085,cropped-images-dev/XZ3V2FGA1OP_1.jpg,NULL,NULL,13288,NULL,NULL
1915,0.0333,0.0285,0.9633,0.9552,cropped-images-dev/HAEJZDKV6CZ_1.jpg,NULL,NULL,13289,NULL,NULL
1916,0.0467,0.3752,0.9867,0.9852,cropped-images-dev/WIQPA72LDOT_1.jpg,NULL,NULL,13290,NULL,NULL
1917,0.04,0.1452,0.98,0.8385,cropped-images-dev/1WNY2OB4W7U_1.jpg,NULL,NULL,13291,NULL,NULL
1918,0.0667,0.1219,0.99,0.8785,cropped-images-dev/CE31SQJTERU_1.jpg,NULL,NULL,13292,NULL,NULL
1919,0.09,0.0319,0.8667,0.9152,cropped-images-dev/20UUKUCRHHG_1.jpg,NULL,NULL,13293,NULL,NULL
1920,0.1433,0.0219,0.8533,0.9219,cropped-images-dev/YG0YVEA9D5S_1.jpg,NULL,NULL,13294,NULL,NULL
1921,0.1833,0.0352,0.7633,0.9652,cropped-images-dev/67AZ2DAJKHW_1.jpg,NULL,NULL,13295,NULL,NULL
1922,0.1067,0.0185,0.8733,0.9952,cropped-images-dev/90ZL2FTGDXC_1.jpg,NULL,NULL,13296,NULL,NULL
1923,0,0.1652,0.9933,0.9385,cropped-images-dev/6NALQR8GP9E_1.jpg,NULL,NULL,13297,NULL,NULL
1924,0.18,0.0419,0.81,0.9919,cropped-images-dev/IQA0UGLJOYX_1.jpg,NULL,NULL,13298,NULL,NULL
1925,0.07,0.1885,0.8333,1,cropped-images-dev/CBX17VVB8NQ_1.jpg,NULL,NULL,13299,NULL,NULL
1926,0.1667,0.2085,0.7533,0.8052,cropped-images-dev/YFOJ60QYQSU_1.jpg,NULL,NULL,13300,NULL,NULL
1927,0.0967,0.2752,0.8833,0.8052,cropped-images-dev/XZ8YEYGSK5A_1.jpg,NULL,NULL,13301,NULL,NULL
1928,0.1167,0.2319,0.9367,0.8852,cropped-images-dev/0JBHRQJXQQG_1.jpg,NULL,NULL,13302,NULL,NULL
1929,0.11,0.0185,0.84,0.9752,cropped-images-dev/P83I4IO4ATN_1.jpg,NULL,NULL,13303,NULL,NULL
1930,0.16,0.0185,0.81,0.9819,cropped-images-dev/NUXQR9CR8RV_1.jpg,NULL,NULL,13304,NULL,NULL
1931,0,0.1985,0.93,0.9585,cropped-images-dev/REXFMJH1OHW_1.jpg,NULL,NULL,13305,NULL,NULL
1932,0.0833,0.0185,0.9433,0.9685,cropped-images-dev/TSIZRKPGNRL_1.jpg,NULL,NULL,13306,NULL,NULL
1933,0.07,0.2385,0.9467,0.8085,cropped-images-dev/JYTTOXHZEXQ_1.jpg,NULL,NULL,13307,NULL,NULL
1934,0.0333,0.2019,0.94,0.8985,cropped-images-dev/IV0032GWFJB_1.jpg,NULL,NULL,13308,NULL,NULL
1935,0.1033,0.2352,0.9933,0.8985,cropped-images-dev/EBV9QSRCDIT_1.jpg,NULL,NULL,13309,NULL,NULL
1936,0.3567,0.2152,0.67,0.8785,cropped-images-dev/MNZWNFAXGOF_1.jpg,NULL,NULL,13310,NULL,NULL
1937,0.0367,0.2052,0.92,0.8185,cropped-images-dev/R5FN61P39KO_1.jpg,NULL,NULL,13311,NULL,NULL
1938,0.0867,0.0685,0.9333,0.8752,cropped-images-dev/C8T5PEZ0LLX_1.jpg,NULL,NULL,13312,NULL,NULL
1939,0.34,0.2252,0.6433,0.9085,cropped-images-dev/YOGZ9VZYS0G_1.jpg,NULL,NULL,13313,NULL,NULL
1940,0.1733,0,0.8367,1,cropped-images-dev/GQTJFOE26QJ_1.jpg,NULL,NULL,13314,NULL,NULL
1941,0.1667,0.0152,0.8467,0.9919,cropped-images-dev/2MO5QP44B7W_1.jpg,NULL,NULL,13315,NULL,NULL
1942,0.1267,0.0085,0.8467,0.9885,cropped-images-dev/PVG899FPJ7B_1.jpg,NULL,NULL,13316,NULL,NULL
1943,0.21,0.0019,0.8233,0.9719,cropped-images-dev/FBEGKBDL40Y_1.jpg,NULL,NULL,13317,NULL,NULL
1944,0.1567,0.0452,0.8733,0.9152,cropped-images-dev/DKPDOTUJOZK_1.jpg,NULL,NULL,13318,NULL,NULL
1945,0.13,0.1552,0.8067,0.8052,cropped-images-dev/2WSCQGXXKDD_1.jpg,NULL,NULL,13319,NULL,NULL
1946,0.1533,0.2885,0.8633,0.8719,cropped-images-dev/BZBICSF1IBT_1.jpg,NULL,NULL,13320,NULL,NULL
1947,0.1033,0.0485,0.8567,0.9585,cropped-images-dev/3F3SEZL08XJ_1.jpg,NULL,NULL,13321,NULL,NULL
1948,0.1567,0.0585,0.8533,0.9752,cropped-images-dev/IWL98FRSOMH_1.jpg,NULL,NULL,13322,NULL,NULL
1949,0.1133,0.0119,0.8967,0.9385,cropped-images-dev/83W303SWRUT_1.jpg,NULL,NULL,13323,NULL,NULL
1950,0.0433,0.1752,0.9767,0.9585,cropped-images-dev/YHM3RREKDYM_1.jpg,NULL,NULL,13324,NULL,NULL
1951,0.1667,0.1519,0.7667,0.8752,cropped-images-dev/DCJ82BUWBYM_1.jpg,NULL,NULL,13325,NULL,NULL
1952,0.1733,0,0.82,0.9019,cropped-images-dev/2HSCDFPCLLJ_1.jpg,NULL,NULL,13326,NULL,NULL
1953,0.0367,0.0752,0.9167,0.8385,cropped-images-dev/U1MO3H2BZZX_1.jpg,NULL,NULL,13327,NULL,NULL
1954,0.0267,0.0619,0.9933,0.9652,cropped-images-dev/S8OHB9ER1SD_1.jpg,NULL,NULL,13328,NULL,NULL
1955,0.1267,0.1819,0.8333,0.7752,cropped-images-dev/3XHA6N43G4J_1.jpg,NULL,NULL,13329,NULL,NULL
1956,0.08,0.1652,0.9133,0.8085,cropped-images-dev/JOE6JJHMHLX_1.jpg,NULL,NULL,13330,NULL,NULL
1957,0.2867,0.0219,0.7567,0.9919,cropped-images-dev/JUZDFDJRLYD_1.jpg,NULL,NULL,13331,NULL,NULL
1958,0.0933,0.1185,0.8767,0.7985,cropped-images-dev/WODJ17N36YQ_1.jpg,NULL,NULL,13332,NULL,NULL
1959,0.0467,0.1352,0.94,0.9319,cropped-images-dev/FGQEPIHGSTA_1.jpg,NULL,NULL,13333,NULL,NULL
1960,0.1333,0.0152,0.9633,0.9619,cropped-images-dev/6DMGHCCY8NB_1.jpg,NULL,NULL,13334,NULL,NULL
1961,0.09,0.1819,0.9,0.9352,cropped-images-dev/D463KZOQGRI_1.jpg,NULL,NULL,13335,NULL,NULL
1962,0.2,0.0319,0.8233,0.9252,cropped-images-dev/LTN7FGMJNBR_1.jpg,NULL,NULL,13336,NULL,NULL
1963,0.09,0.1919,0.8633,0.8719,cropped-images-dev/RXINM2JZIXX_1.jpg,NULL,NULL,13337,NULL,NULL
1964,0.0733,0.1785,0.91,0.8319,cropped-images-dev/SS59MURXIGW_1.jpg,NULL,NULL,13338,NULL,NULL
1965,0.08,0.0985,0.91,0.9185,cropped-images-dev/KD256HESHJQ_1.jpg,NULL,NULL,13339,NULL,NULL
1966,0.1133,0.0119,0.7633,0.9885,cropped-images-dev/NCV365E4EAD_1.jpg,NULL,NULL,13340,NULL,NULL
1967,0.0567,0.1585,0.94,0.8452,cropped-images-dev/GLNTZEJVM5N_1.jpg,NULL,NULL,13341,NULL,NULL
1968,0.19,0.0319,0.7733,0.9852,cropped-images-dev/S3920B5QIHS_1.jpg,NULL,NULL,13342,NULL,NULL
1969,0.23,0.0285,0.7733,1,cropped-images-dev/GNRA9RB2LHT_1.jpg,NULL,NULL,13343,NULL,NULL
1970,0.0733,0.2619,0.9567,0.8585,cropped-images-dev/YWLK9D2ZEEY_1.jpg,NULL,NULL,13344,NULL,NULL
1971,0.02,0.0852,0.9067,0.8619,cropped-images-dev/NFGA0LU719N_1.jpg,NULL,NULL,13345,NULL,NULL
1972,0.17,0.0185,0.82,0.9752,cropped-images-dev/ISII9ODBCKT_1.jpg,NULL,NULL,13346,NULL,NULL
1973,0.2,0.0519,0.7767,0.9285,cropped-images-dev/RT3X2QAK30I_1.jpg,NULL,NULL,13347,NULL,NULL
1974,0.0067,0.2185,0.8767,0.8819,cropped-images-dev/NUIEEH11ZKT_1.jpg,NULL,NULL,13348,NULL,NULL
1975,0.1333,0.0252,0.8567,0.9852,cropped-images-dev/1LFU227YAXU_1.jpg,NULL,NULL,13349,NULL,NULL
1976,0.1567,0,0.82,0.9552,cropped-images-dev/CJR341SR38R_1.jpg,NULL,NULL,13350,NULL,NULL
1977,0.24,0.1785,0.58,0.8785,cropped-images-dev/5N8S5PQ4FSB_1.jpg,NULL,NULL,13351,NULL,NULL
1978,0.0233,0.0885,0.5167,0.9019,cropped-images-dev/80Z65V9RA1S_1.jpg,NULL,NULL,13352,NULL,NULL
1979,0.1667,0.1785,0.8,0.9352,cropped-images-dev/LZPVBE1H42U_1.jpg,NULL,NULL,13353,NULL,NULL
1980,0.0433,0.1219,0.9133,0.8785,cropped-images-dev/ZAD4HWOJ0UM_1.jpg,NULL,NULL,13354,NULL,NULL
1981,0.1667,0.0185,0.7833,0.9919,cropped-images-dev/UC2I3I514LD_1.jpg,NULL,NULL,13355,NULL,NULL
1982,0.04,0.2652,0.9667,0.8552,cropped-images-dev/F9QTO9GGGNK_1.jpg,NULL,NULL,13356,NULL,NULL
1983,0.0733,0.2119,0.8767,0.7385,cropped-images-dev/G9LW167CHVC_1.jpg,NULL,NULL,13357,NULL,NULL
1984,0.0467,0.0352,0.69,0.9485,cropped-images-dev/28CLOGGNBXY_1.jpg,NULL,NULL,13358,NULL,NULL
1985,0.1033,0.1185,0.8233,0.8452,cropped-images-dev/4E4FIDPJG2D_1.jpg,NULL,NULL,13360,NULL,NULL
1986,0.07,0.3052,0.9333,0.9585,cropped-images-dev/IOF19YDB4YW_1.jpg,NULL,NULL,13361,NULL,NULL
1987,0.1733,0.0252,0.8067,0.9052,cropped-images-dev/G89MG0UDVPN_1.jpg,NULL,NULL,13362,NULL,NULL
1988,0.12,0.2019,0.8933,0.8152,cropped-images-dev/MIGYWU844NZ_1.jpg,NULL,NULL,13363,NULL,NULL
1989,0.17,0,0.83,1,cropped-images-dev/Q6PPS5EE0CR_1.jpg,NULL,NULL,13364,NULL,NULL
1990,0.38,0.1952,0.8933,0.8985,cropped-images-dev/IAUKNJL00LJ_1.jpg,NULL,NULL,13365,NULL,NULL
1991,0.2467,0.0652,0.72,1,cropped-images-dev/N5L9JNGGLTN_1.jpg,NULL,NULL,13366,NULL,NULL
1992,0.23,0,0.75,0.9885,cropped-images-dev/C7SNOWHOMWO_1.jpg,NULL,NULL,13367,NULL,NULL
1993,0.1833,0,0.8,1,cropped-images-dev/Z00C21ANAEY_1.jpg,NULL,NULL,13368,NULL,NULL
1994,0.02,0.0952,0.9567,0.8685,cropped-images-dev/K108VK6P4BE_1.jpg,NULL,NULL,13369,NULL,NULL
1995,0.1933,0.0285,0.6333,0.9685,cropped-images-dev/8DW5B6R456F_1.jpg,NULL,NULL,13370,NULL,NULL
1996,0.16,0,0.7933,1,cropped-images-dev/6PGCD0E66LM_1.jpg,NULL,NULL,13371,NULL,NULL
1997,0.19,0.0152,0.78,0.9952,cropped-images-dev/7XDCTW3S4JT_1.jpg,NULL,NULL,13372,NULL,NULL
1998,0.1267,0.1885,0.8333,0.8219,cropped-images-dev/RA22FMCCG5M_1.jpg,NULL,NULL,13373,NULL,NULL
1999,0.2133,0.0319,0.7267,0.9652,cropped-images-dev/WRBV1I6EC3U_1.jpg,NULL,NULL,13374,NULL,NULL
2000,0.1067,0.0619,0.8333,0.9885,cropped-images-dev/8M3ARPBEG6G_1.jpg,NULL,NULL,13375,NULL,NULL
2001,0.1733,0.1219,0.8367,0.8952,cropped-images-dev/Q5NLTIBEP1P_1.jpg,NULL,NULL,13376,NULL,NULL
2002,0.2733,0.1552,0.6267,0.5919,cropped-images-dev/2GP4TYOYDPB_1.jpg,NULL,NULL,13377,NULL,NULL
2003,0.01,0.4219,0.9633,0.9652,cropped-images-dev/6MBEBD3F4AI_1.jpg,NULL,NULL,13378,NULL,NULL
2004,0.2033,0.1619,0.7667,0.8485,cropped-images-dev/K77KGHVK1CZ_1.jpg,NULL,NULL,13379,NULL,NULL
2005,0.1967,0.0185,0.7833,0.9552,cropped-images-dev/SDDMJ2HUDIX_1.jpg,NULL,NULL,13380,NULL,NULL
2006,0,0,0.68,1,cropped-images-dev/C56C4CO5ANI_1.jpg,NULL,NULL,13381,NULL,NULL
2007,0.0233,0.2352,0.9567,0.8885,cropped-images-dev/TQ7XIIHLQLS_1.jpg,NULL,NULL,13382,NULL,NULL
2008,0.0433,0.1952,0.9333,0.9452,cropped-images-dev/X8KXGWHMJOO_1.jpg,NULL,NULL,13383,NULL,NULL
2009,0.0333,0.1285,0.8733,0.8952,cropped-images-dev/VOVWHNRVEBS_1.jpg,NULL,NULL,13384,NULL,NULL
2010,0.4967,0.5885,0.9467,0.9319,cropped-images-dev/9NTVC7D917Z_1.jpg,NULL,NULL,13385,NULL,NULL
2011,0.0533,0.1385,0.9633,0.8619,cropped-images-dev/AZPHYXYXUUD_1.jpg,NULL,NULL,13387,NULL,NULL
2012,0.1433,0.0919,0.8267,0.8652,cropped-images-dev/V5HF75LWJPA_1.jpg,NULL,NULL,13388,NULL,NULL
2013,0.0267,0.1885,0.8067,0.7885,cropped-images-dev/R64VE267SXB_1.jpg,NULL,NULL,13389,NULL,NULL
2014,0.1567,0.0819,0.8167,1,cropped-images-dev/2JKN0MJ1WZN_1.jpg,NULL,NULL,13390,NULL,NULL
2015,0.3333,0.3919,0.7067,0.8552,cropped-images-dev/4VIGLXSOYIN_1.jpg,NULL,NULL,13391,NULL,NULL
2016,0.1,0.0452,0.6267,0.8485,cropped-images-dev/UY8BSP20P5R_1.jpg,NULL,NULL,13392,NULL,NULL
2017,0.1367,0.0685,0.7933,0.9985,cropped-images-dev/UDU13ZFUR2A_1.jpg,NULL,NULL,13393,NULL,NULL
2018,0.1267,0.1319,0.87,0.9252,cropped-images-dev/V33WH8KUCVL_1.jpg,NULL,NULL,13394,NULL,NULL
2019,0.1833,0,0.78,1,cropped-images-dev/EEYEF5OSHCE_1.jpg,NULL,NULL,13395,NULL,NULL
2020,0.06,0.2419,0.9133,0.8285,cropped-images-dev/EVQ1YHGV3YK_1.jpg,NULL,NULL,13396,NULL,NULL
2021,0.2667,0,0.7167,0.9452,cropped-images-dev/7S133T0CKDL_1.jpg,NULL,NULL,13397,NULL,NULL
2022,0.02,0.0052,0.9467,0.9752,cropped-images-dev/YBFL03T09QX_1.jpg,NULL,NULL,13398,NULL,NULL
2023,0.1067,0,0.8333,0.9952,cropped-images-dev/DVN65RRC5TJ_1.jpg,NULL,NULL,13399,NULL,NULL
2024,0.14,0.1952,0.6533,0.9152,cropped-images-dev/T12RIFQXJAC_1.jpg,NULL,NULL,13400,NULL,NULL
2025,0.2233,0.1352,0.7833,0.9252,cropped-images-dev/USJNA9RTUOI_1.jpg,NULL,NULL,13401,NULL,NULL
2026,0.18,0.0219,0.7967,0.9952,cropped-images-dev/2OP97TE8NGU_1.jpg,NULL,NULL,13402,NULL,NULL
2027,0.0367,0.2252,0.9767,0.9219,cropped-images-dev/F1O2L69WSCT_1.jpg,NULL,NULL,13403,NULL,NULL
2028,0.1533,0.0085,0.8433,1,cropped-images-dev/A4GGBS8331G_1.jpg,NULL,NULL,13404,NULL,NULL
2029,0.2,0.0585,0.78,0.9352,cropped-images-dev/IOX7JSYPX6R_1.jpg,NULL,NULL,13405,NULL,NULL
2030,0.0833,0.2052,0.9033,0.8719,cropped-images-dev/T30HIVWL1LP_1.jpg,NULL,NULL,13406,NULL,NULL
2031,0.04,0.1785,0.9633,0.8919,cropped-images-dev/ANFCDEN558Z_1.jpg,NULL,NULL,13407,NULL,NULL
2032,0.0633,0.1452,0.96,0.8685,cropped-images-dev/SXAP56L4ENY_1.jpg,NULL,NULL,13408,NULL,NULL
2033,0.06,0.1519,0.7033,0.9819,cropped-images-dev/UN71U867RZT_1.jpg,NULL,NULL,13409,NULL,NULL
2034,0.18,0.0519,0.76,0.8752,cropped-images-dev/8WLO935OITP_1.jpg,NULL,NULL,13410,NULL,NULL
2035,0.15,0.0252,0.8,1,cropped-images-dev/0AZQRKKXZWC_1.jpg,NULL,NULL,13411,NULL,NULL
2036,0.1533,0.0219,0.8367,0.9952,cropped-images-dev/5DTVFKWYT6F_1.jpg,NULL,NULL,13412,NULL,NULL
2037,0.2833,0.2385,0.64,0.9052,cropped-images-dev/BQEWMUQRLAE_1.jpg,NULL,NULL,13413,NULL,NULL
2038,0.1767,0.0752,0.84,0.9619,cropped-images-dev/M2CYWFLFK7A_1.jpg,NULL,NULL,13414,NULL,NULL
2039,0.1,0.2485,0.9133,0.8785,cropped-images-dev/CB1COLRAQIE_1.jpg,NULL,NULL,13415,NULL,NULL
2040,0.21,0.0452,0.8067,0.9485,cropped-images-dev/FPD5OJV97UL_1.jpg,NULL,NULL,13416,NULL,NULL
2041,0.22,0,0.74,1,cropped-images-dev/Y4N44Z8OIKX_1.jpg,NULL,NULL,13417,NULL,NULL
2042,0.22,0.0619,0.97,0.9685,cropped-images-dev/ETYMAVWHSRW_1.jpg,NULL,NULL,13418,NULL,NULL
2043,0.2433,0.2219,0.6367,0.9585,cropped-images-dev/MMTAB5FDQDZ_1.jpg,NULL,NULL,13419,NULL,NULL
2044,0.2033,0.0119,0.7833,1,cropped-images-dev/9VCLQLA7ZDC_1.jpg,NULL,NULL,13420,NULL,NULL
2045,0.0367,0.4185,0.57,0.9019,cropped-images-dev/5SRGOT0PJRA_1.jpg,NULL,NULL,13421,NULL,NULL
2046,0.23,0.0152,0.7333,0.9819,cropped-images-dev/Z1XM2ZOKVTK_1.jpg,NULL,NULL,13422,NULL,NULL
2047,0.1533,0.1885,0.8033,0.8352,cropped-images-dev/4L6O2I2A85U_1.jpg,NULL,NULL,13423,NULL,NULL
2048,0.0133,0.1085,0.9167,0.9385,cropped-images-dev/C2TZ99RAN0D_1.jpg,NULL,NULL,13424,NULL,NULL
2049,0.1767,0.1685,0.81,0.7819,cropped-images-dev/N8KF7A224CU_1.jpg,NULL,NULL,13425,NULL,NULL
2050,0.1133,0.0052,0.8633,0.9685,cropped-images-dev/ACJAXCASWPR_1.jpg,NULL,NULL,13426,NULL,NULL
2051,0.2067,0.0585,0.79,0.8119,cropped-images-dev/SO3V7UYLI9H_1.jpg,NULL,NULL,13427,NULL,NULL
2052,0.0433,0.0619,0.9533,0.9652,cropped-images-dev/TRVQ12VF5GS_1.jpg,NULL,NULL,13428,NULL,NULL
2053,0.16,0.4985,0.6433,0.8419,cropped-images-dev/ILRAPYYI3TS_1.jpg,NULL,NULL,13429,NULL,NULL
2054,0.1333,0.2519,0.8933,0.8119,cropped-images-dev/9C43931RYHO_1.jpg,NULL,NULL,13430,NULL,NULL
2055,0.0433,0.1552,0.9567,0.8319,cropped-images-dev/CXCAN07RTLS_1.jpg,NULL,NULL,13431,NULL,NULL
2056,0.3933,0.4552,0.8867,1,cropped-images-dev/0G7IJKJA9DC_1.jpg,NULL,NULL,13432,NULL,NULL
2057,0.0567,0.0985,0.5367,0.9019,cropped-images-dev/VBFQTI4J7QW_1.jpg,NULL,NULL,13433,NULL,NULL
2058,0.0467,0.1785,0.95,0.8719,cropped-images-dev/YE9CHKXGY6Z_1.jpg,NULL,NULL,13434,NULL,NULL
2059,0.2133,0.0685,0.7933,0.9252,cropped-images-dev/GTVRDFMLHCK_1.jpg,NULL,NULL,13435,NULL,NULL
2060,0.1133,0.0452,0.78,0.8919,cropped-images-dev/DUF1039387B_1.jpg,NULL,NULL,13436,NULL,NULL
2061,0.4567,0.3552,0.99,0.8719,cropped-images-dev/H14GZY0HJ2Y_1.jpg,NULL,NULL,13437,NULL,NULL
2062,0.1867,0.0219,0.79,0.9652,cropped-images-dev/VMWXIVZ3QQT_1.jpg,NULL,NULL,13438,NULL,NULL
2063,0.35,0.5119,0.73,0.9485,cropped-images-dev/KBRE9HAONHN_1.jpg,NULL,NULL,13439,NULL,NULL
2064,0.2833,0,0.7067,0.9885,cropped-images-dev/Q5XH5RVSRIW_1.jpg,NULL,NULL,13440,NULL,NULL
2065,0.3833,0.4252,0.99,0.9585,cropped-images-dev/A9A2FRAHR7F_1.jpg,NULL,NULL,13441,NULL,NULL
2066,0.01,0.1385,0.9867,0.9919,cropped-images-dev/LTCB7EWTFZN_1.jpg,NULL,NULL,13442,NULL,NULL
2067,0.1833,0.0252,0.7867,0.9952,cropped-images-dev/G9IOINIU69B_1.jpg,NULL,NULL,13443,NULL,NULL
2068,0.2567,0.0185,0.75,1,cropped-images-dev/TWG4CDGDJLS_1.jpg,NULL,NULL,13444,NULL,NULL
2069,0.12,0.0819,0.8467,0.9219,cropped-images-dev/REMNZE6DBEC_1.jpg,NULL,NULL,13445,NULL,NULL
2070,0.0633,0.2585,0.8933,0.8952,cropped-images-dev/2FGC7Z43FIZ_1.jpg,NULL,NULL,13446,NULL,NULL
2071,0.2633,0.0052,0.81,0.9785,cropped-images-dev/Z77HDEUPAYI_1.jpg,NULL,NULL,13447,NULL,NULL
2072,0.0367,0.1585,0.9633,0.8185,cropped-images-dev/V010KILUXSQ_1.jpg,NULL,NULL,13448,NULL,NULL
2073,0.3267,0,0.8533,0.8985,cropped-images-dev/NBFR4AFXPMR_1.jpg,NULL,NULL,13449,NULL,NULL
2074,0.35,0.2352,0.66,0.8519,cropped-images-dev/EDE9NO85Z6N_1.jpg,NULL,NULL,13450,NULL,NULL
2075,0.1933,0,0.7633,1,cropped-images-dev/9OR81BFUFUK_1.jpg,NULL,NULL,13451,NULL,NULL
2076,0.0767,0.0685,0.9333,0.9352,cropped-images-dev/1GET8IE9AUI_1.jpg,NULL,NULL,13452,NULL,NULL
2077,0.09,0.1152,0.9367,0.8485,cropped-images-dev/LG1P176RCQG_1.jpg,NULL,NULL,13453,NULL,NULL
2078,0.1633,0.0185,0.8067,0.9985,cropped-images-dev/UXPXZ2PC31R_1.jpg,NULL,NULL,13454,NULL,NULL
2079,0.1133,0.0152,0.84,0.9919,cropped-images-dev/IQOYSM1JZ5D_1.jpg,NULL,NULL,13456,NULL,NULL
2080,0.2633,0.1319,0.6933,0.8985,cropped-images-dev/9PZ1ZB0UHWS_1.jpg,NULL,NULL,13457,NULL,NULL
2081,0.1233,0.0519,0.8167,0.9619,cropped-images-dev/4OUNXANTVKY_1.jpg,NULL,NULL,13458,NULL,NULL
2082,0.1933,0.1352,0.79,1,cropped-images-dev/J6IDSVRZC1J_1.jpg,NULL,NULL,13459,NULL,NULL
2083,0.1967,0.0619,0.7833,0.9219,cropped-images-dev/QFJBII8RXYL_1.jpg,NULL,NULL,13460,NULL,NULL
2084,0.15,0.0219,0.79,0.9652,cropped-images-dev/43AWDQ1YPFA_1.jpg,NULL,NULL,13461,NULL,NULL
2085,0.13,0.0085,0.8267,1,cropped-images-dev/VPE07N1LCDV_1.jpg,NULL,NULL,13462,NULL,NULL
2086,0.1933,0.0319,0.7433,0.9785,cropped-images-dev/X7TKTA51BFF_1.jpg,NULL,NULL,13463,NULL,NULL
2087,0.0867,0.1285,0.8867,0.9185,cropped-images-dev/3LXK5U2PY9S_1.jpg,NULL,NULL,13464,NULL,NULL
2088,0.06,0.0519,0.9,0.9285,cropped-images-dev/7NUELPFRKDT_1.jpg,NULL,NULL,13465,NULL,NULL
2089,0.0333,0.3685,0.94,0.9819,cropped-images-dev/JQS9Q5IYA2A_1.jpg,NULL,NULL,13466,NULL,NULL
2090,0.1033,0.2085,0.94,0.7852,cropped-images-dev/W15K5KS5T9T_1.jpg,NULL,NULL,13467,NULL,NULL
2091,0.2667,0,0.75,0.8385,cropped-images-dev/RDC13UREADY_1.jpg,NULL,NULL,13468,NULL,NULL
2092,0.0333,0.1385,0.94,0.9619,cropped-images-dev/MWUV36VO7JO_1.jpg,NULL,NULL,13469,NULL,NULL
2093,0.0533,0.0252,0.92,0.9585,cropped-images-dev/RLWB47JDBUJ_1.jpg,NULL,NULL,13470,NULL,NULL
2094,0.05,0.0519,0.9733,0.8985,cropped-images-dev/22PCVMDFNHF_1.jpg,NULL,NULL,13471,NULL,NULL
2095,0.1033,0.2019,0.8767,0.8419,cropped-images-dev/8I1WCFPEGRD_1.jpg,NULL,NULL,13472,NULL,NULL
2096,0.0667,0.0519,0.93,0.9852,cropped-images-dev/P4ZT11CX8OW_1.jpg,NULL,NULL,13473,NULL,NULL
2097,0.12,0.0152,0.8533,0.9852,cropped-images-dev/A06IN2WNHFS_1.jpg,NULL,NULL,13474,NULL,NULL
2098,0.0533,0.1552,0.98,0.8652,cropped-images-dev/NXSVHZSCPJW_1.jpg,NULL,NULL,13475,NULL,NULL
2099,0.1933,0.1185,0.82,0.8652,cropped-images-dev/5CD6IL4BJ6E_2.jpg,NULL,NULL,13476,NULL,NULL
2100,0.1367,0.0519,0.8833,0.9785,cropped-images-dev/2UCY9D8OPNS_1.jpg,NULL,NULL,13477,NULL,NULL
